C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_000.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_000.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_000.jpg, 0, 0, 0, 7.797137E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_102.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_102.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_102.jpg, 0, 0, 0, 8.169388E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_204.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_204.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_204.jpg, 0, 0, 0, 7.897142E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_307.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_307.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_307.jpg, 0, 0, 0, 7.782356E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_409.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_409.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_409.jpg, 0, 0, 0, 7.832348E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_514.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_514.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_514.jpg, 0, 0, 0, 7.768075E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_617.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_617.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_617.jpg, 0, 0, 0, 7.841892E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_719.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_719.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_719.jpg, 0, 0, 0, 7.864224E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_822.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_822.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_822.jpg, 0, 0, 0, 7.813477E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_36_925.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_36_925.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_36_925.jpg, 0, 0, 0, 7.807498E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_027.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_027.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_027.jpg, 0, 0, 0, 7.834666E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_129.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_129.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_129.jpg, 0, 0, 0, 7.820265E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_235.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_235.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_235.jpg, 0, 0, 0, 7.819232E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_338.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_338.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_338.jpg, 0, 0, 0, 7.82984E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_441.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_441.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_441.jpg, 0, 0, 0, 7.800198E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_544.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_544.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_544.jpg, 0, 0, 0, 7.799912E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_646.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_646.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_646.jpg, 0, 0, 0, 7.883592E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_749.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_749.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_749.jpg, 0, 0, 0, 7.827409E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_851.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_851.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_851.jpg, 0, 0, 0, 7.804241E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_37_953.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_37_953.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_37_953.jpg, 0, 0, 0, 7.810767E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_056.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_056.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_056.jpg, 0, 0, 0, 7.796416E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_159.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_159.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_159.jpg, 0, 0, 0, 7.795687E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_261.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_261.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_261.jpg, 0, 0, 0, 7.824587E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_365.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_365.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_365.jpg, 0, 0, 0, 7.81331E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_468.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_468.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_468.jpg, 0, 0, 0, 7.876703E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_569.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_569.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_569.jpg, 0, 0, 0, 7.787052E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_671.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_671.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_671.jpg, 0, 0, 0, 7.900535E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_774.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_774.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_774.jpg, 0, 0, 0, 7.827449E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_877.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_877.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_877.jpg, 0, 0, 0, 8.007912E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_38_981.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_38_981.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_38_981.jpg, 0, 0, 0, 7.804473E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_39_083.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_39_083.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_39_083.jpg, 0, 0, 0, 7.842886E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_39_188.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_39_188.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_39_188.jpg, 0, 0, 0, 7.819488E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_39_295.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_39_295.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_39_295.jpg, 0, 0, 0, 7.796063E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_39_401.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_39_401.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_39_401.jpg, 0, 0, 0, 7.828682E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_39_505.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_39_505.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_39_505.jpg, 0, 0, 0, 7.769716E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_39_607.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_39_607.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_39_607.jpg, 0, 0, 0, 8.290993E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_39_708.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_39_708.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_39_708.jpg, 0, 0, 0, 7.816433E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_39_813.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_39_813.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_39_813.jpg, 0, 0, 0, 7.793936E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_39_918.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_39_918.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_39_918.jpg, 0, 0, 0, 7.84374E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_019.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_019.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_019.jpg, 0, 0, 0, 7.839586E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_125.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_125.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_125.jpg, 0, 0, 0, 7.841658E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_226.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_226.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_226.jpg, 0, 0, 0, 7.822803E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_327.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_327.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_327.jpg, 0, 0, 0, 7.80767E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_428.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_428.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_428.jpg, 0, 0, 0, 8.007541E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_533.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_533.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_533.jpg, 0, 0, 0, 7.791959E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_634.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_634.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_634.jpg, 0, 0, 0, 7.826157E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_735.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_735.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_735.jpg, 0, 0, 0, 7.806082E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_840.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_840.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_840.jpg, 0, 0, 0, 7.792772E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_40_942.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_40_942.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_40_942.jpg, 0, 0, 0, 7.812151E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_047.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_047.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_047.jpg, 0, 0, 0, 7.793209E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_151.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_151.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_151.jpg, 0, 0, 0, 7.822565E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_251.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_251.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_251.jpg, 0, 0, 0, 7.848184E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_357.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_357.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_357.jpg, 0, 0, 0, 7.822675E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_458.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_458.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_458.jpg, 0, 0, 0, 8.114792E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_560.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_560.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_560.jpg, 0, 0, 0, 7.839147E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_660.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_660.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_660.jpg, 0, 0, 0, 7.949834E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_761.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_761.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_761.jpg, 0, 0, 0, 7.829399E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_866.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_866.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_866.jpg, 0, 0, 0, 7.830328E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_41_966.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_41_966.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_41_966.jpg, 0, 0, 0, 7.805339E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_067.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_067.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_067.jpg, 0, 0, 0, 7.804928E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_168.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_168.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_168.jpg, 0, 0, 0, 7.828452E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_269.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_269.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_269.jpg, 0, 0, 0, 7.945177E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_370.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_370.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_370.jpg, 0, 0, 0, 7.807697E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_472.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_472.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_472.jpg, 0, 0, 0, 7.856458E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_573.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_573.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_573.jpg, 0, 0, 0, 7.787814E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_674.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_674.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_674.jpg, 0, 0, 0, 7.821331E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_776.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_776.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_776.jpg, 0, 0, 0, 7.810768E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_883.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_883.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_883.jpg, 0, 0, 0, 7.819418E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_42_984.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_42_984.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_42_984.jpg, 0, 0, 0, 7.813041E-05
C:\Coding\finding-lanes\sim_recorded_data\IMG\center_2021_06_03_13_57_43_086.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\left_2021_06_03_13_57_43_086.jpg, C:\Coding\finding-lanes\sim_recorded_data\IMG\right_2021_06_03_13_57_43_086.jpg, 0, 0, 0, 8.188989E-05
